dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	S16	345	0.57	0.56	0.47573305718786485	0.47541615681962335	0.57	0.56	0.40299081802368164	0.03420877456665039
gaussian	S16	346	0.565	0.52	0.4977939115788963	0.44411473581478633	0.565	0.52	0.38376665115356445	0.032708168029785156
gaussian	S16	347	0.52	0.52	0.46794580234251876	0.4844293198035368	0.52	0.52	0.40923166275024414	0.03224349021911621
gaussian	S16	348	0.56	0.54	0.5809914681132851	0.5383019765636758	0.56	0.54	0.40793657302856445	0.033455848693847656
gaussian	S16	349	0.47	0.525	0.3606319688980979	0.47591951978986635	0.47	0.525	0.40966033935546875	0.033304452896118164
gaussian	S16	350	0.51	0.45	0.3760187764347146	0.33162902232450936	0.51	0.45	0.4112241268157959	0.03400158882141113
gaussian	S16	351	0.57	0.555	0.5679728539567154	0.5627724906059304	0.57	0.555	0.3984198570251465	0.03350329399108887
gaussian	S16	352	0.535	0.475	0.4713977541371158	0.42226430074266513	0.535	0.475	0.41251468658447266	0.032814979553222656
gaussian	S16	353	0.52	0.495	0.47711789113591774	0.48347265761058866	0.52	0.495	0.37579345703125	0.032433271408081055
gaussian	S16	354	0.505	0.5	0.38965476910667474	0.47740719934522446	0.505	0.5	0.3960087299346924	0.03349637985229492
gaussian	S16	355	0.495	0.44	0.39995530861073625	0.33364062478600875	0.495	0.44	0.40342211723327637	0.032744407653808594
gaussian	S16	356	0.525	0.49	0.3890057661120593	0.3438867510558687	0.525	0.49	0.398543119430542	0.03549385070800781
gaussian	S16	357	0.485	0.5	0.48519578731977636	0.498268252069737	0.485	0.5	0.41146302223205566	0.03346610069274902
gaussian	S16	358	0.495	0.45	0.43752775002775	0.3738243103931835	0.495	0.45	0.38876819610595703	0.03557109832763672
gaussian	S16	359	0.545	0.48	0.4793100982645046	0.3933300761160614	0.545	0.48	0.40984129905700684	0.033350229263305664
gaussian	S16	360	0.545	0.49	0.428719667358074	0.4316636455091007	0.545	0.49	0.4019937515258789	0.03258681297302246
gaussian	HH16	361	0.445	0.465	0.3290489554027647	0.32952327808015414	0.445	0.465	0.4528946876525879	0.0323328971862793
gaussian	HH16	362	0.47	0.445	0.37678441548901154	0.3330829355464392	0.47	0.445	0.4233274459838867	0.03483128547668457
gaussian	HH16	363	0.415	0.455	0.3009299641143861	0.33265652505669213	0.415	0.455	0.4208958148956299	0.032686471939086914
gaussian	HH16	364	0.53	0.575	0.48017047444003125	0.5454312521482929	0.53	0.575	0.4247434139251709	0.03310704231262207
gaussian	HH16	365	0.5	0.52	0.46110944976076557	0.45797744685040037	0.5	0.52	0.4289126396179199	0.034198760986328125
gaussian	HH16	366	0.46	0.435	0.34412254412254417	0.3397294679452939	0.46	0.435	0.4057173728942871	0.032192230224609375
